Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
679,Dr. Katie Dougherty,Corporate,Single,Female,2/5/1998,1/1/2015,,13579,Mediclaim,Related to Life or Personal Claim,13579_679,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2015,12/27/2037,4/1/2018,4/11/2018,United States,West,Washington,Spanaway,98387,500000,60000
556,Dr. Kristina Sanders,Home Office,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_556,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,U.S,West,Utah,Provo,84604,500000,60000
3148,Dr. Leroy Field,Corporate,Single,Female,12/7/1990,12/31/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3148,HSB_Auto_98765,2000,Monthly,12/31/2007,12/27/2030,1/31/2011,,United States,West,Idaho,Post Falls,83854,200000,72000
3324,Dr. Leslie Jacobson,Consumer,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_3324,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,US,West,Arizona,El Mirage,85335,500000,60000
1950,Dr. Leslie Shannon,Small Business,Single,Female,2/5/1996,12/31/2012,,13579,Mediclaim,Related to Life or Personal Claim,13579_1950,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2012,12/27/2035,3/31/2016,4/10/2016,United States Of America,West,Montana,Butte,59750,500000,60000
2626,Dr. Lillian Fischer,Consumer,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_2626,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,U.S,West,California,Menlo Park,94025,500000,60000
604,Dr. Lindsay P Ashley,Home Office,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_604,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,US,West,California,Los Angeles,90045,500000,60000
1316,Dr. Marion Lindsey,Home Office,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_1316,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,U.S,West,Colorado,Commerce City,80022,500000,60000
1481,Dr. Marvin MacDonald,Corporate,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_1481,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,United States,West,California,Los Angeles,90049,500000,60000
2741,Dr. Megan York,Small Business,Single,Female,2/5/1997,6/30/2016,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2741,HSB_Jewel_02468,60000,Half Yearly,6/30/2016,12/27/2036,6/30/2017,7/20/2017,United States Of America,West,Idaho,Caldwell,83605,400000,120000
2135,Dr. Melvin Kendall,Home Office,Single,Female,2/5/1997,6/30/2016,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2135,HSB_Jewel_02468,60000,Half Yearly,6/30/2016,12/27/2036,6/30/2017,7/20/2017,U.S,West,New Mexico,Clovis,88101,400000,120000
2828,Dr. Monica Howard,Corporate,Single,Female,2/5/1998,1/1/2015,,13579,Mediclaim,Related to Life or Personal Claim,13579_2828,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2015,12/27/2037,4/1/2018,4/11/2018,U.S.A,West,California,El Centro,92243,500000,60000
3351,Dr. Nathan Wyatt,Small Business,Single,Female,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_3351,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States Of America,West,Washington,Pasco,99301,500000,60000
698,Dr. Nelson Hensley,Corporate,Single,Female,2/5/1995,1/1/2012,,13579,Mediclaim,Related to Life or Personal Claim,13579_698,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2012,12/27/2034,4/1/2015,4/11/2015,U.S.A,West,Washington,Seattle,98105,500000,60000
2531,Dr. Rick Houston,Small Business,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_2531,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,U.S.A,West,California,Atascadero,93422,500000,60000
164,Dr. Robin Kramer Vaughn,Home Office,Single,Female,2/5/1988,12/31/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_164,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2004,12/27/2027,3/31/2008,4/10/2008,US,West,Washington,Richland,99352,500000,60000
1424,Dr. Robyn Zhou,Home Office,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_1424,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,United States Of America,West,Colorado,Englewood,80112,500000,60000
290,Dr. Sara O'Connor,Small Business,Single,Female,2/5/1994,12/30/2013,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_290,HSB_Jewel_02468,60000,Half Yearly,12/30/2013,12/27/2033,6/30/2014,7/20/2014,U.S.A,West,Colorado,Loveland,80538,400000,60000
2491,Dr. Sean N Boyer,Consumer,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2491,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,United States,West,California,Los Angeles,90045,500000,60000
945,Dr. Stephanie Sun Perry,Home Office,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_945,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,United States Of America,West,California,Saratoga,95070,500000,60000
719,Dr. Stephen Lam,Corporate,Single,Female,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_719,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,U.S,West,Nevada,Pahrump,89041,500000,60000
3005,Dr. Teresa Watts,Corporate,Single,Female,2/5/1995,1/1/2012,,13579,Mediclaim,Related to Life or Personal Claim,13579_3005,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2012,12/27/2034,4/1/2015,4/11/2015,US,West,Idaho,Coeur D Alene,83814,500000,60000
32,Miss. Matthew Berman,Corporate,Single,Female,2/5/1989,12/30/2008,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_32,HSB_Jewel_02468,60000,Half Yearly,12/30/2008,12/27/2028,6/30/2009,7/20/2009,U.S,West,Oregon,Grants Pass,97526,400000,60000
32,Miss. Matthew Berman,Corporate,Single,Female,2/5/1989,12/30/2008,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_32,HSB_Jewel_02468,60000,Half Yearly,12/30/2008,12/27/2028,6/30/2009,7/20/2009,U.S,West,Oregon,Grants Pass,97526,400000,60000
87,Miss. Norman Shields,Corporate,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_87,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,,U.S.A,West,California,Vacaville,95687,200000,72000
5,Miss. Ronnie Proctor,Home Office,Single,Female,12/7/1989,12/31/2006,12/27/2029,1/31/2010,1/0/1900,U.S,West,California,2000,Monthly,12/31/2006,12/27/2029,1/31/2010,,U.S,West,California,San Gabriel,91776,200000,72000
5,Miss. Ronnie Proctor,Home Office,Single,Female,12/7/1989,12/31/2006,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_5,HSB_Auto_98765,2000,Monthly,12/31/2006,12/27/2029,1/31/2010,,U.S,West,California,San Gabriel,91776,200000,72000
53,Miss. Sidney Russell Austin,Corporate,Single,Female,2/5/1988,12/31/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_53,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2004,12/27/2027,3/31/2008,4/10/2008,US,West,Washington,Redmond,98052,500000,60000
43,Miss. Theodore Moran,Consumer,Single,Female,2/5/1986,12/30/2005,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_43,HSB_Jewel_02468,60000,Half Yearly,12/30/2005,12/27/2025,6/30/2006,7/20/2006,United States,West,Washington,Redmond,98052,400000,60000
43,Miss. Theodore Moran,Consumer,Single,Female,2/5/1986,12/30/2005,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_43,HSB_Jewel_02468,60000,Half Yearly,12/30/2005,12/27/2025,6/30/2006,7/20/2006,United States,West,Washington,Redmond,98052,400000,60000
91,Miss. Wallace Werner,Corporate,Single,Female,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_91,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,United States,West,California,Vallejo,94591,400000,60000
3,Mister. Bonnie Potter,Corporate,Single,Male,2/6/1992,1/1/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_3,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2009,12/28/2031,4/1/2012,4/11/2012,US,West,Washington,Anacortes,98221,500000,60000
3,Mister. Bonnie Potter,Corporate,Single,Male,2/6/1992,1/1/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_3,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2009,12/28/2031,4/1/2012,4/11/2012,US,West,Washington,Anacortes,98221,500000,60000
156,Mister. Diana Xu,Corporate,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_156,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States Of America,West,Colorado,Fort Collins,80525,500000,60000
27,Mister. Guy Gallagher,Corporate,Single,Male,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_27,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,,US,West,California,Lakewood,90712,200000,72000
27,Mister. Guy Gallagher,Corporate,Single,Male,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_27,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,,US,West,California,Lakewood,90712,200000,72000
522,Mr. Aaron Riggs,Small Business,Single,Male,2/5/1997,1/1/2008,,19181,TermLife,Coverage for a certain period of time,19181_1354,HSB_Termclaim_23579,5000,Quarterly,1/1/2008,12/27/2036,4/1/2011,4/11/2011,United States Of America,West,Washington,Tacoma,98408,500000,60000
3388,Mr. Aaron Shaffer,Corporate,Married,Male,2/5/1997,1/1/2011,,19184,Moneyback,The insured person gets a percentage of sum assured at regular intervals,19184_188,HSB_Moneyback_19184,5000,Quarterly,1/1/2011,12/27/2036,4/1/2014,4/11/2014,United States,West,Colorado,Grand Junction,81503,500000,60000
1315,Mr. Adam Saunders Gray,Home Office,Divorced,Male,2/5/1993,1/1/2008,,19185,ChildPlan,Insurance cum investment plan to secure child's future,19185_3106,HSB_ChildPlan_19185,5000,Quarterly,1/1/2008,12/27/2035,4/1/2011,4/11/2011,US,West,Colorado,Grand Junction,81503,500000,60000
1155,Mr. Alex Nicholson,Consumer,Single,Male,2/5/1998,1/1/2010,,19187,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,1/1/2010,12/27/2037,4/1/2013,4/11/2013,U.S,West,Washington,Parkland,98444,500000,60000
136,Mr. Dale Gillespie,Small Business,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_136,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States,West,California,Petaluma,94952,500000,60000
115,Mr. Dwight M Carr,Home Office,Single,Male,2/6/1991,1/1/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_115,HSB_Jewel_02468,60000,Half Yearly,1/1/2011,12/28/2030,7/1/2011,7/21/2011,US,West,Oregon,Mcminnville,97128,400000,60000
24,Mr. Edna Thomas,Corporate,Single,Male,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_24,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,United States Of America,West,California,Laguna Niguel,92677,500000,60000
24,Mr. Edna Thomas,Corporate,Single,Male,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_24,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,United States Of America,West,California,Laguna Niguel,92677,500000,60000
67,Mr. Ellen McCormick,Corporate,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_67,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S,West,California,Napa,94559,500000,60000
120,Mrs. Helen H Murphy,Corporate,Single,Male,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_120,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,U.S.A,West,Utah,Layton,84041,400000,60000
19,Mrs. Jim Rodgers,Small Business,Single,Male,2/5/1993,12/30/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_19,HSB_Jewel_02468,60000,Half Yearly,12/30/2012,12/27/2032,6/30/2013,7/20/2013,United States,West,Montana,Missoula,59801,400000,60000
19,Mrs. Jim Rodgers,Small Business,Single,Male,2/5/1993,12/30/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_19,HSB_Jewel_02468,60000,Half Yearly,12/30/2012,12/27/2032,6/30/2013,7/20/2013,United States,West,Montana,Missoula,59801,400000,60000
18,Mrs. Laurie Hanna,Small Business,Single,Female,12/7/1994,12/31/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_18,HSB_Auto_98765,2000,Monthly,12/31/2011,12/27/2034,1/31/2015,,U.S.A,West,Montana,Helena,59601,200000,72000
18,Mrs. Laurie Hanna,Small Business,Single,Female,12/7/1994,12/31/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_18,HSB_Auto_98765,2000,Monthly,12/31/2011,12/27/2034,1/31/2015,,U.S.A,West,Montana,Helena,59601,200000,72000
117,Mrs. Linda Weiss,Home Office,Single,Female,2/5/1999,12/30/2018,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_117,HSB_Jewel_02468,60000,Half Yearly,12/30/2018,12/27/2038,6/30/2019,7/20/2019,U.S,West,Washington,Seattle,98103,400000,60000
52,Mrs. Lorraine Kelly,Corporate,Single,Female,2/5/1996,12/29/2015,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_52,HSB_Jewel_02468,60000,Half Yearly,12/29/2015,12/27/2035,6/29/2016,7/19/2016,United States Of America,West,Washington,Puyallup,98373,400000,60000
52,Mrs. Lorraine Kelly,Corporate,Single,Female,2/5/1996,12/29/2015,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_52,HSB_Jewel_02468,60000,Half Yearly,12/29/2015,12/27/2035,6/29/2016,7/19/2016,United States Of America,West,Washington,Puyallup,98373,400000,60000
33,Mrs. Ricky Hensley,Corporate,Single,Female,2/5/1997,1/1/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_33,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2014,12/27/2036,4/1/2017,4/11/2017,U.S.A,West,Oregon,Gresham,97030,500000,60000
33,Mrs. Ricky Hensley,Corporate,Single,Female,2/5/1997,1/1/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_33,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2014,12/27/2036,4/1/2017,4/11/2017,U.S.A,West,Oregon,Gresham,97030,500000,60000
114,Mrs. Ron Newton,Home Office,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_114,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,United States Of America,West,Oregon,Lake Oswego,97035,500000,60000
522,Prof. Aaron Riggs,Small Business,Married,Male,2/5/1997,6/29/2011,,19182,WholeLife,Remain in force for the insured's entire lifetime,19182_697,HSB_WholeLife_22468,60000,Half Yearly,6/29/2011,1/1/2112,6/29/2012,7/19/2012,US,West,Idaho,Boise,83704,400000,120000
691,Prof. Alicia Curtis,Home Office,Married,Female,2/5/1998,1/1/2015,,13579,Mediclaim,Related to Life or Personal Claim,13579_691,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2015,12/27/2037,4/1/2018,4/11/2018,US,West,Washington,Tacoma,98408,500000,60000
2498,Prof. Arlene Long,Small Business,Married,Male,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2498,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,US,West,California,San Diego,92024,500000,60000
1410,Prof. Charles Ward,Corporate,Single,Male,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1410,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,U.S.A,West,California,Moreno Valley,92553,400000,60000
1383,Prof. Christina Hanna,Consumer,Single,Female,12/9/1990,1/2/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1383,HSB_Auto_98765,2000,Monthly,1/2/2008,12/29/2030,2/2/2011,,United States,West,Utah,West Valley City,84120,200000,72000
2773,Prof. Christina Zhu,Corporate,Divorced,Female,2/9/1991,1/5/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2773,HSB_Lifeclaim_13579,5000,Quarterly,1/5/2008,12/31/2030,4/5/2011,4/15/2011,U.S,West,California,Dublin,94568,500000,60000
1303,Prof. Cindy Harvey,Consumer,Single,Female,2/5/1990,12/30/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1303,HSB_Jewel_02468,60000,Half Yearly,12/30/2009,12/27/2029,6/30/2010,7/20/2010,US,West,Utah,Tooele,84074,400000,60000
2489,Prof. Craig Liu,Home Office,Single,Male,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2489,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,U.S,West,California,Concord,94521,400000,60000
193,Prof. Danny Hong,Corporate,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_193,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S.A,West,Utah,Layton,84041,500000,60000
493,Prof. Douglas Buck,Consumer,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_493,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S,West,Washington,Seatac,98158,500000,60000
830,Prof. Douglas Sutton,Corporate,Single,Male,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_830,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,US,West,Colorado,Wheat Ridge,80033,500000,60000
1836,Prof. Dwight Albright Huffman,Corporate,Single,Male,2/6/1991,1/1/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1836,HSB_Jewel_02468,60000,Half Yearly,1/1/2011,12/28/2030,7/1/2011,7/21/2011,United States,West,California,San Francisco,94110,400000,60000
1940,Prof. Eileen McDonald,Corporate,Single,Male,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1940,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,,U.S.A,West,Utah,Draper,84020,200000,72000
2356,Prof. Emma Bloom,Consumer,Single,Male,12/7/1992,12/31/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2356,HSB_Auto_98765,2000,Monthly,12/31/2009,12/27/2032,1/31/2013,,U.S.A,West,Wyoming,Rock Springs,82901,200000,72000
2868,Prof. Eugene Clayton,Corporate,Married,Male,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2868,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,United States Of America,West,Washington,Edmonds,98026,500000,60000
2052,Prof. Francis Kendall,Home Office,Single,Male,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2052,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,United States Of America,West,New Mexico,Albuquerque,87105,400000,60000
240,Prof. Gilbert Scarborough,Small Business,Single,Male,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_240,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,U.S,West,Colorado,Fountain,80817,500000,60000
3355,Prof. Glenda Simon,Corporate,Married,Male,2/5/1993,12/30/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3355,HSB_Jewel_02468,60000,Half Yearly,12/30/2012,12/27/2032,6/30/2013,7/20/2013,U.S,West,California,Camarillo,93010,400000,60000
3075,Prof. Gordon Brandt,Corporate,Married,Male,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3075,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,,U.S,West,California,Los Angeles,90061,200000,72000
576,Prof. Gordon Lyon,Corporate,Single,Male,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_576,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,United States,West,California,Pomona,91767,500000,60000
2164,Prof. Harry Sellers,Small Business,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_2164,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States,West,California,Pasadena,91104,500000,60000
268,Prof. James Beck,Home Office,Single,Male,12/7/1990,12/31/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_268,HSB_Auto_98765,2000,Monthly,12/31/2007,12/27/2030,1/31/2011,,US,West,Arizona,Flagstaff,86001,200000,72000
786,Prof. Jason Bray,Home Office,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_786,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S,West,California,Mission Viejo,92691,500000,60000
1182,Prof. Jesse Williamson,Home Office,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_1182,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S.A,West,Utah,Spanish Fork,84660,500000,60000
700,Prof. Joseph Grossman,Consumer,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_700,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,United States Of America,West,California,Santa Maria,93454,500000,60000
317,Prof. Katherine Kearney,Corporate,Single,Female,2/5/1999,1/1/2016,,13579,Mediclaim,Related to Life or Personal Claim,13579_317,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2016,12/27/2038,4/1/2019,4/11/2019,United States Of America,West,California,Lemon Grove,91945,500000,60000
3238,Prof. Kathleen P Bloom,Corporate,Single,Female,2/5/1990,12/30/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3238,HSB_Jewel_02468,60000,Half Yearly,12/30/2009,12/27/2029,6/30/2010,7/20/2010,United States Of America,West,Oregon,Corvallis,97330,400000,60000
1314,Prof. Keith Marsh,Home Office,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_1314,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,United States Of America,West,California,Los Angeles,90058,500000,60000
918,Prof. Kerry Jernigan,Corporate,Single,Female,12/7/1998,12/31/2015,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_918,HSB_Auto_98765,2000,Monthly,12/31/2015,12/27/2038,1/31/2019,,United States,West,California,Rancho Cucamonga,91730,200000,72000
1730,Prof. Kerry Wilkerson,Small Business,Single,Female,2/5/1987,12/30/2006,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1730,HSB_Jewel_02468,60000,Half Yearly,12/30/2006,12/27/2026,6/30/2007,7/20/2007,United States Of America,West,Idaho,Moscow,83843,400000,60000
1101,Prof. Kimberly McCarthy,Small Business,Single,Female,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_1101,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,United States Of America,West,California,Oxnard,93030,500000,60000
553,Prof. Kristine Connolly,Corporate,Single,Female,12/7/1992,12/31/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_553,HSB_Auto_98765,2000,Monthly,12/31/2009,12/27/2032,1/31/2013,,United States Of America,West,California,Los Angeles,90008,200000,72000
651,Prof. Leah Clapp,Consumer,Single,Female,2/5/1999,12/30/2018,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_651,HSB_Jewel_02468,60000,Half Yearly,12/30/2018,12/27/2038,6/30/2019,7/20/2019,U.S,West,Nevada,Las Vegas,89115,400000,60000
853,Prof. Leah Davenport,Small Business,Single,Female,2/5/1987,1/1/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_853,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2004,12/27/2026,4/1/2007,4/11/2007,United States Of America,West,California,Hesperia,92345,500000,60000
452,Prof. Leslie Rowland,Home Office,Single,Female,2/5/1995,12/30/2014,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_452,HSB_Jewel_02468,60000,Half Yearly,12/30/2014,12/27/2034,6/30/2015,7/20/2015,U.S.A,West,California,Los Banos,93635,400000,60000
2699,Prof. Marcia Greenberg,Corporate,Single,Female,12/7/1987,12/31/2004,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2699,HSB_Auto_98765,2000,Monthly,12/31/2004,12/27/2027,1/31/2008,,U.S.A,West,Arizona,Bullhead City,86442,200000,72000
2639,Prof. Marianne Connor,Consumer,Single,Female,2/5/1988,12/31/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_2639,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2004,12/27/2027,3/31/2008,4/10/2008,United States,West,New Mexico,Roswell,88201,500000,60000
