Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
3400,Dr. Florence Gold,Small Business,Married,Male,12/7/1989,6/1/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3400,HSB_Auto_98765,2000,Monthly,6/1/2008,12/27/2029,7/1/2011,1/1/2012,U.S.A,East,West Virginia,Fairmont,26554,200000,72000
903,Dr. Francis Spivey,Consumer,Single,Male,2/5/1993,4/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_903,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2011,12/27/2032,7/1/2014,1/1/2015,USA,East,Massachusetts,Wilmington,1887,500000,60000
1602,Dr. Frank Hess,Home Office,Single,Male,2/5/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_1602,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/27/2029,3/31/2010,9/25/2010,United States Of America,East,Maryland,Waldorf,20601,500000,60000
1023,Dr. Glen Newman,Small Business,Single,Male,2/5/1993,12/31/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_1023,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2009,12/27/2032,3/31/2013,9/25/2013,United States Of America,East,Pennsylvania,Wilkinsburg,15221,500000,60000
1197,Dr. Grace McNeill Hunt,Small Business,Single,Male,12/7/1992,3/3/2006,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1197,HSB_Auto_98765,2000,Monthly,3/3/2006,12/27/2032,3/31/2009,9/25/2009,USA,East,Massachusetts,Sudbury,1776,200000,72000
1228,Dr. Hazel Jennings,Small Business,Single,Male,2/5/1993,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_1228,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2032,3/30/2012,9/24/2012,U.S.A,East,Pennsylvania,Philadelphia,19140,500000,60000
980,Dr. Howard Burnett,Corporate,Single,Male,2/5/1991,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_980,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2030,3/31/2011,9/25/2011,U.S.A,East,Vermont,South Burlington,5403,500000,60000
2391,Dr. Jacob McNeill,Corporate,Single,Male,2/5/1992,12/31/2005,,13579,Mediclaim,Related to Life or Personal Claim,13579_2391,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2005,12/27/2031,3/31/2009,9/25/2009,United States Of America,East,New York,Oceanside,11572,500000,60000
772,Dr. Jean Webster,Small Business,Single,Male,2/5/1994,10/1/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_772,HSB_Jewel_02468,60000,Half Yearly,10/1/2009,12/27/2033,3/31/2010,9/25/2010,United States Of America,East,Pennsylvania,Allentown,18103,400000,60000
2551,Dr. Joan Bowers,Small Business,Single,Female,2/5/1993,9/30/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2551,HSB_Jewel_02468,60000,Half Yearly,9/30/2011,12/27/2032,3/30/2012,9/24/2012,United States Of America,East,Pennsylvania,York,17403,400000,60000
1203,Dr. Judy Merritt,Small Business,Single,Female,2/5/1998,10/1/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1203,HSB_Jewel_02468,60000,Half Yearly,10/1/2012,12/27/2037,3/31/2013,9/25/2013,United States Of America,East,Rhode Island,Cranston,2920,400000,60000
406,Dr. June Frank Hammond,Small Business,Single,Female,2/5/1992,10/31/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_406,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2009,12/27/2031,1/31/2013,2/28/2013,United States Of America,East,New Jersey,South Vineland,8360,500000,60000
2197,Dr. Karen O'Donnell,Small Business,Single,Female,12/7/1993,6/1/2006,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2197,HSB_Auto_98765,2000,Monthly,6/1/2006,12/27/2033,7/1/2009,1/1/2010,USA,East,New York,Levittown,11756,200000,72000
580,Dr. Kathryn Patrick,Corporate,Single,Female,2/5/1991,10/1/2008,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_580,HSB_Jewel_02468,60000,Half Yearly,10/1/2008,12/27/2030,3/31/2009,9/25/2009,U.S.A,East,Maine,Auburn,4210,400000,60000
2685,Dr. Kathryn Wolfe,Small Business,Single,Female,2/5/1993,10/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_2685,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2006,12/27/2032,1/31/2010,2/28/2010,United States Of America,East,New York,Plainview,11803,500000,60000
2964,Dr. Kathy Hinton,Consumer,Single,Female,2/5/1994,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_2964,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2033,3/31/2011,9/25/2011,U.S.A,East,Ohio,Mount Vernon,43050,500000,60000
1035,Dr. Kent Burton,Home Office,Single,Female,2/5/1997,3/31/2008,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1035,HSB_Jewel_02468,60000,Half Yearly,3/31/2008,12/27/2036,3/31/2009,9/25/2009,U.S.A,East,Ohio,Delaware,43015,400000,120000
2352,Dr. Kerry Beach,Home Office,Single,Female,12/7/1993,5/30/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2352,HSB_Auto_98765,2000,Monthly,5/30/2009,12/27/2033,6/30/2012,12/31/2012,USA,East,Maryland,Cumberland,21501,200000,72000
2941,Dr. Leah Pollock,Small Business,Single,Female,2/5/1988,4/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_2941,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2006,12/27/2027,7/1/2009,1/1/2010,United States Of America,East,New Jersey,Morristown,7960,500000,60000
3136,Dr. Lee Hancock,Consumer,Single,Female,12/7/1988,3/3/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3136,HSB_Auto_98765,2000,Monthly,3/3/2007,12/27/2028,3/31/2010,9/25/2010,U.S.A,East,Maine,Sanford,4073,200000,72000
2649,Dr. Leo J Olson,Corporate,Single,Female,2/5/1998,10/1/2013,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2649,HSB_Jewel_02468,60000,Half Yearly,10/1/2013,12/27/2037,3/31/2014,9/25/2014,USA,East,Maryland,Edgewood,21040,400000,60000
1725,Dr. Linda Blake,Corporate,Single,Female,2/5/1995,10/1/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1725,HSB_Jewel_02468,60000,Half Yearly,10/1/2010,12/27/2034,3/31/2011,9/25/2011,U.S.A,East,Ohio,Hilliard,43026,400000,60000
2279,Dr. Lucille McGee,Home Office,Single,Female,2/5/1995,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_2279,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2034,3/31/2011,9/25/2011,U.S.A,East,Pennsylvania,Greensburg,15601,500000,60000
276,Dr. Lucille Rankin,Corporate,Single,Female,2/5/1996,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_276,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2035,3/30/2012,9/24/2012,U.S.A,East,Connecticut,Newington,6111,500000,60000
466,Dr. Marc Nash,Small Business,Single,Female,2/5/1996,10/1/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_466,HSB_Jewel_02468,60000,Half Yearly,10/1/2012,12/27/2035,3/31/2013,9/25/2013,U.S.A,East,Massachusetts,Bellingham,2019,400000,60000
144,Dr. Marguerite Moss,Small Business,Single,Female,2/5/1990,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_144,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2029,3/31/2017,9/25/2017,USA,East,Massachusetts,Yarmouth,2664,500000,60000
1072,Dr. Marion Owens,Corporate,Single,Female,12/7/1987,5/30/2005,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1072,HSB_Auto_98765,2000,Monthly,5/30/2005,12/27/2027,6/30/2008,12/31/2008,USA,East,Pennsylvania,Bethlehem,18018,200000,72000
3243,Dr. Marlene Phillips,Small Business,Single,Female,2/5/1986,10/1/2013,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3243,HSB_Jewel_02468,60000,Half Yearly,10/1/2013,12/27/2025,3/31/2014,9/25/2014,USA,East,Connecticut,Bristol,6010,400000,60000
2165,Dr. Melanie Knight,Small Business,Single,Female,2/5/1986,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_2165,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2025,3/31/2017,9/25/2017,U.S.A,East,Maine,Augusta,4330,500000,60000
736,Dr. Meredith Walters,Consumer,Single,Female,12/7/1986,3/3/2003,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_736,HSB_Auto_98765,2000,Monthly,3/3/2003,12/27/2026,3/31/2006,9/25/2006,USA,East,New Hampshire,Salem,3079,200000,72000
3252,Dr. Milton Harrell,Corporate,Single,Female,2/5/1988,10/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_3252,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2007,12/27/2027,1/31/2011,2/28/2011,United States Of America,East,New York,Rotterdam,12306,500000,60000
1690,Dr. Neil Bailey,Corporate,Single,Female,2/5/1997,10/31/2003,,13579,Mediclaim,Related to Life or Personal Claim,13579_1690,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2003,12/27/2036,1/31/2007,2/28/2007,United States Of America,East,Pennsylvania,Harrisburg,17112,500000,60000
1889,Dr. Oscar Bowers,Home Office,Single,Female,2/5/1988,10/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_1889,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2013,12/27/2027,1/31/2017,2/28/2017,U.S.A,East,Ohio,Kettering,45429,500000,60000
711,Dr. Pam Anthony,Consumer,Single,Female,2/5/1988,12/31/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_711,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2014,12/27/2027,3/31/2018,9/25/2018,U.S.A,East,Massachusetts,Winthrop,2152,500000,60000
1413,Dr. Pamela Wiley,Corporate,Single,Female,2/5/1997,3/30/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1413,HSB_Jewel_02468,60000,Half Yearly,3/30/2011,12/27/2036,3/30/2012,9/24/2012,United States Of America,East,Massachusetts,Boston,2113,400000,120000
2817,Dr. Paul W French,Corporate,Single,Female,2/5/1991,10/1/2013,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2817,HSB_Jewel_02468,60000,Half Yearly,10/1/2013,12/27/2030,3/31/2014,9/25/2014,United States Of America,East,Ohio,Newark,43055,400000,60000
2508,Dr. Pauline Brooks,Home Office,Single,Female,2/5/1994,10/31/2012,,13579,Mediclaim,Related to Life or Personal Claim,13579_2508,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2012,12/27/2033,1/31/2016,2/28/2016,U.S.A,East,Maine,Sanford,4073,500000,60000
2603,Dr. Penny Leach,Corporate,Single,Female,2/5/1990,10/1/2006,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2603,HSB_Jewel_02468,60000,Half Yearly,10/1/2006,12/27/2029,3/31/2007,9/25/2007,U.S.A,East,New Jersey,Hackensack,7601,400000,60000
2038,Dr. Peter Adams,Small Business,Single,Female,2/5/1995,12/31/2005,,13579,Mediclaim,Related to Life or Personal Claim,13579_2038,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2005,12/27/2034,3/31/2009,9/25/2009,United States Of America,East,New York,Mount Vernon,10550,500000,60000
2737,Dr. Rachel Bates,Small Business,Single,Female,2/5/1987,12/31/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_2737,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2014,12/27/2026,3/31/2018,9/25/2018,U.S.A,East,Vermont,Rutland,5701,500000,60000
1519,Dr. Randall Boykin,Consumer,Single,Female,2/5/1991,10/31/2002,,13579,Mediclaim,Related to Life or Personal Claim,13579_1519,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2002,12/27/2030,1/31/2006,2/28/2006,USA,East,Maine,Auburn,4210,500000,60000
1124,Dr. Randy Jiang,Small Business,Single,Female,12/7/1993,3/3/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1124,HSB_Auto_98765,2000,Monthly,3/3/2011,12/27/2033,3/31/2014,9/25/2014,United States Of America,East,Connecticut,Norwich,6360,200000,72000
383,Dr. Renee Alston,Corporate,Single,Female,2/5/1992,1/1/2017,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_383,HSB_Jewel_02468,60000,Half Yearly,1/1/2017,12/27/2031,7/1/2017,1/1/2018,USA,East,Pennsylvania,Drexel Hill,19026,400000,60000
999,Dr. Rita Barton,Small Business,Single,Female,2/5/1988,7/31/2014,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_999,HSB_Jewel_02468,60000,Half Yearly,7/31/2014,12/27/2027,1/31/2015,2/28/2015,USA,East,New Jersey,Ridgewood,7450,400000,60000
2520,Dr. Sandy Mueller,Home Office,Single,Female,2/5/1990,4/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_2520,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2011,12/27/2029,7/1/2014,1/1/2015,USA,East,Rhode Island,Providence,2908,500000,60000
627,Dr. Scott McKenna,Corporate,Single,Female,2/5/1990,4/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_627,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2010,12/27/2029,7/1/2013,1/1/2014,United States Of America,East,Ohio,Steubenville,43952,500000,60000
3369,Dr. Stacy Byrne,Home Office,Single,Female,2/5/1995,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_3369,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2034,3/30/2012,9/24/2012,United States Of America,East,Ohio,Westerville,43081,500000,60000
2884,Dr. Stuart C Robinson,Consumer,Single,Female,2/5/1987,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_2884,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2026,3/31/2015,9/25/2015,U.S.A,East,Ohio,North Ridgeville,44039,500000,60000
1946,Dr. Teresa Wallace,Consumer,Single,Female,2/5/1994,10/31/2002,,13579,Mediclaim,Related to Life or Personal Claim,13579_1946,HSB_Lifeclaim_13579,5000,Quarterly,10/31/2002,12/27/2033,1/31/2006,2/28/2006,USA,East,Pennsylvania,Mount Lebanon,15228,500000,60000
1472,Dr. Tommy Ellis Ritchie,Home Office,Single,Female,2/5/1993,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_1472,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2032,3/30/2012,9/24/2012,U.S.A,East,Ohio,Westlake,44145,500000,60000
470,Dr. Tony Doyle,Small Business,Single,Female,2/5/1991,4/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_470,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2006,12/27/2030,7/1/2009,1/1/2010,USA,East,New Jersey,Trenton,8601,500000,60000
1614,Dr. Wayne Lutz,Consumer,Single,Female,2/5/1992,10/1/2006,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1614,HSB_Jewel_02468,60000,Half Yearly,10/1/2006,12/27/2031,3/31/2007,9/25/2007,U.S.A,East,Massachusetts,Hopkinton,1748,400000,60000
11,Miss. Marcus Dunlap,Home Office,Single,Female,12/7/1988,12/31/2012,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_11,HSB_Auto_98765,2000,Monthly,12/31/2012,12/27/2028,1/31/2016,2/28/2016,US,East,New Jersey,Roselle,7203,200000,72000
11,Miss. Marcus Dunlap,Home Office,Single,Female,12/7/1988,12/31/2012,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_11,HSB_Auto_98765,2000,Monthly,12/31/2012,12/27/2028,1/31/2016,2/28/2016,US,East,New Jersey,Roselle,7203,200000,72000
56,Miss. Randall Montgomery,Consumer,Single,Female,2/5/1993,12/31/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_56,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2009,12/27/2032,3/31/2013,9/25/2013,United States,East,New York,Tonawanda,14150,500000,60000
56,Miss. Randall Montgomery,Consumer,Single,Female,2/5/1993,12/31/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_56,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2009,12/27/2032,3/31/2013,9/25/2013,United States,East,New York,Tonawanda,14150,500000,60000
16,Miss. Sarah Ramsey,Small Business,Single,Female,2/5/1997,3/31/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_16,HSB_Jewel_02468,60000,Half Yearly,3/31/2009,12/27/2036,3/31/2010,9/25/2010,U.S,East,New York,Syracuse,13210,400000,120000
16,Miss. Sarah Ramsey,Small Business,Single,Female,2/5/1997,3/31/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_16,HSB_Jewel_02468,60000,Half Yearly,3/31/2009,12/27/2036,3/31/2010,9/25/2010,U.S,East,New York,Syracuse,13210,400000,120000
68,Miss. Scott Bunn,Corporate,Single,Female,12/7/1987,6/1/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_68,HSB_Auto_98765,2000,Monthly,6/1/2008,12/27/2027,7/1/2011,1/1/2012,United States Of America,East,New York,New York City,10177,200000,72000
68,Miss. Scott Bunn,Corporate,Single,Female,12/7/1987,6/1/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_68,HSB_Auto_98765,2000,Monthly,6/1/2008,12/27/2027,7/1/2011,1/1/2012,United States Of America,East,New York,New York City,10177,200000,72000
15,Miss. Timothy Reese,Small Business,Single,Female,2/5/1992,4/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_15,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2008,12/27/2031,7/1/2011,1/1/2012,USA,East,New York,Smithtown,11787,500000,60000
15,Miss. Timothy Reese,Small Business,Single,Female,2/5/1992,4/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_15,HSB_Lifeclaim_13579,5000,Quarterly,4/1/2008,12/27/2031,7/1/2011,1/1/2012,USA,East,New York,Smithtown,11787,500000,60000
109,Miss. Tom McFarland,Consumer,Single,Female,2/5/1991,12/31/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_109,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2009,12/27/2030,3/31/2013,9/25/2013,United States Of America,East,New Jersey,Lodi,7644,500000,60000
21,Miss. Tony Wilkins Winters,Small Business,Single,Female,2/5/1994,12/30/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_21,HSB_Jewel_02468,60000,Half Yearly,12/30/2011,12/27/2033,6/30/2012,12/31/2012,U.S.A,East,New York,New York City,10012,400000,60000
21,Miss. Tony Wilkins Winters,Small Business,Single,Female,2/5/1994,12/30/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_21,HSB_Jewel_02468,60000,Half Yearly,12/30/2011,12/27/2033,6/30/2012,12/31/2012,U.S.A,East,New York,New York City,10012,400000,60000
102,Mister Caroline Johnston,Consumer,Single,Male,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_102,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,9/26/2011,United States,East,Massachusetts,Boston,2129,500000,60000
3,Mister. Bonnie Potter,Corporate,Single,Male,2/6/1992,1/1/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_3,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2009,12/28/2031,4/1/2012,4/11/2012,US,East,Washington,Anacortes,98221,300000,60000
940,Mr. Albert Maxwell,Home Office,Single,Male,12/9/1992,12/31/2007,,19181,TermLife,Coverage for a certain period of time,19181_1354,HSB_Termclaim_23579,5000,Quarterly,12/31/2007,12/27/2036,3/31/2011,9/25/2011,United States Of America,East,Pennsylvania,Philadelphia,19112,500000,60000
1603,Mr. Alex Watkins,Small Business,Married,Male,2/5/1997,6/30/2011,,19182,WholeLife,Remain in force for the insured's entire lifetime,19182_697,HSB_WholeLife_22468,60000,Half Yearly,6/30/2011,1/1/2112,6/30/2012,12/31/2012,US,East,Ohio,Lorain,44052,400000,120000
2506,Mr. Alfred Harmon,Home Office,Divorced,Male,2/5/1998,12/31/2010,,19184,Moneyback,The insured person gets a percentage of sum assured at regular intervals,19184_188,HSB_Moneyback_19184,5000,Quarterly,12/31/2010,12/27/2036,3/31/2014,9/25/2014,USA,East,Pennsylvania,Philadelphia,19112,500000,60000
605,Mr. Alison Peters Wooten,Corporate,Married,Male,12/7/1997,12/30/2008,,19186,UnitLinked,Market-linked product that aggregates the very best of investment and insurance,19186_597,HSB_UnitLinked_19186,5000,Quarterly,12/30/2008,12/27/2037,3/30/2012,9/24/2012,USA,East,New York,New York City,10004,500000,60000
3137,Mr. Alison Sharp,Corporate,Married,Male,2/5/1998,12/31/2009,,19187,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,12/31/2009,12/27/2037,3/31/2013,9/25/2013,United States,East,Pennsylvania,Philadelphia,19112,500000,60000
101,Mr. Claudia Boyle,Consumer,Single,Female,2/7/1990,10/1/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_101,HSB_Jewel_02468,60000,Half Yearly,10/1/2009,12/29/2029,3/31/2010,9/25/2010,U.S.A,East,Maine,Biddeford,4005,400000,60000
101,Mr. Claudia Boyle,Consumer,Single,Female,2/7/1990,10/1/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_101,HSB_Jewel_02468,60000,Half Yearly,10/1/2009,12/29/2029,3/31/2010,9/25/2010,U.S.A,East,Maine,Biddeford,4005,400000,60000
83,Mr. Edgar Stone,Corporate,Single,Male,12/7/1989,3/2/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_83,HSB_Auto_98765,2000,Monthly,3/2/2009,12/27/2029,3/30/2012,9/24/2012,USA,East,Ohio,Canton,44708,200000,72000
83,Mr. Edgar Stone,Corporate,Single,Male,12/7/1989,3/2/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_83,HSB_Auto_98765,2000,Monthly,3/2/2009,12/27/2029,3/30/2012,9/24/2012,USA,East,Ohio,Canton,44708,200000,72000
14,Mr. Gwendolyn F Tyson,Small Business,Single,Male,2/5/1992,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_14,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2031,3/30/2012,9/24/2012,USA,East,Minnesota,Prior Lake,55372,400000,60000
84,Mr. Helen Stein,Corporate,Single,Male,2/5/1991,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_84,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2030,3/31/2011,9/25/2011,U.S,East,Ohio,Cincinnati,45231,500000,60000
84,Mr. Helen Stein,Corporate,Single,Male,2/5/1991,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_84,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2030,3/31/2011,9/25/2011,U.S,East,Ohio,Cincinnati,45231,500000,60000
437,Mrs. Alice Berger McIntyre,Small Business,Married,Female,2/5/1998,12/31/2007,,19185,ChildPlan,Insurance cum investment plan to secure child's future,19185_3106,HSB_ChildPlan_19185,5000,Quarterly,12/31/2007,12/27/2035,3/31/2011,9/25/2011,USA,East,Ohio,Lorain,44052,500000,60000
70,Mrs. Annette Boone,Corporate,Married,Female,12/8/1989,1/4/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_70,HSB_Auto_98765,2000,Monthly,1/4/2008,12/28/2029,2/4/2011,3/4/2011,US,East,Vermont,Burlington,5401,200000,72000
70,Mrs. Annette Boone,Corporate,Married,Female,12/8/1989,1/4/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_70,HSB_Auto_98765,2000,Monthly,1/4/2008,12/28/2029,2/4/2011,3/4/2011,US,East,Vermont,Burlington,5401,200000,72000
2250,Prof. Alvin Hoover,Home Office,Married,Male,12/7/1994,3/3/2015,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2250,HSB_Auto_98765,2000,Monthly,3/3/2015,12/27/2034,3/31/2018,9/25/2018,USA,East,Pennsylvania,Philadelphia,19112,200000,72000
2211,Prof. Anita Hahn,Home Office,Married,Female,2/6/1991,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_2211,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/28/2030,3/31/2010,9/25/2010,U.S.A,East,Maryland,Bowie,20715,500000,60000
1882,Prof. Anita Kent,Home Office,Married,Female,2/9/1991,12/31/2005,,13579,Mediclaim,Related to Life or Personal Claim,13579_1882,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2005,12/31/2030,3/31/2009,9/25/2009,USA,East,New Jersey,Linden,7036,500000,60000
2089,Prof. Annie Odom,Corporate,Married,Female,2/5/1991,4/3/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_2089,HSB_Lifeclaim_13579,5000,Quarterly,4/3/2010,12/27/2030,7/3/2013,1/3/2014,USA,East,New York,New City,10956,500000,60000
2613,Prof. Anthony Stanley,Corporate,Married,Male,2/8/1991,11/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_2613,HSB_Lifeclaim_13579,5000,Quarterly,11/1/2011,12/30/2030,2/1/2015,3/1/2015,United States Of America,East,New Jersey,Fords,8863,500000,60000
2776,Prof. April Henson,Consumer,Married,Male,2/5/1990,4/5/2012,,13579,Mediclaim,Related to Life or Personal Claim,13579_2776,HSB_Lifeclaim_13579,5000,Quarterly,4/5/2012,12/27/2029,7/5/2015,1/5/2016,U.S.A,East,Maryland,Gaithersburg,20877,500000,60000
1200,Prof. Beth English,Consumer,Single,Female,2/6/1991,3/30/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_1200,HSB_Lifeclaim_13579,5000,Quarterly,3/30/2009,12/28/2030,6/30/2012,12/31/2012,U.S.A,East,New Jersey,Elmwood Park,7407,500000,60000
3269,Prof. Billie Stern,Corporate,Single,Female,2/6/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_3269,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/28/2029,3/31/2010,9/25/2010,USA,East,New Jersey,North Plainfield,7060,500000,60000
1027,Prof. Brian Bennett,Small Business,Single,Male,2/5/1990,10/1/2008,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1027,HSB_Jewel_02468,60000,Half Yearly,10/1/2008,12/27/2029,3/31/2009,9/25/2009,USA,East,New York,Cheektowaga,14225,400000,60000
