Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
2286,Dr. Larry Langston,Corporate,Single,Female,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_2286,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,U.S.A,South,South Carolina,Spartanburg,29301,500000,60000
1551,Dr. Laurence Flowers,Consumer,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_1551,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,U.S.A,South,Mississippi,Biloxi,39530,500000,60000
3170,Dr. Lawrence Haas,Corporate,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_3170,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,United States Of America,South,Florida,Port Saint Lucie,34952,500000,60000
2143,Dr. Lester Sawyer,Home Office,Single,Female,2/5/1988,12/31/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_2143,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2004,12/27/2027,3/31/2008,4/10/2008,United States Of America,South,Virginia,Fairfax,20151,500000,60000
1984,Dr. Lynne Wilcox,Consumer,Single,Female,2/5/1988,12/29/2007,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1984,HSB_Jewel_02468,60000,Half Yearly,12/29/2007,12/27/2027,6/29/2008,7/19/2008,U.S.A,South,South Carolina,Hilton Head Island,29915,400000,60000
1916,Dr. Marcia Feldman,Home Office,Single,Female,2/5/1987,12/30/2006,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1916,HSB_Jewel_02468,60000,Half Yearly,12/30/2006,12/27/2026,6/30/2007,7/20/2007,U.S,South,Arkansas,Little Rock,72209,400000,60000
2813,Dr. Marjorie Burnette,Corporate,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2813,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,United States Of America,South,Tennessee,Cleveland,37311,500000,60000
2579,Dr. Marshall Sutherland,Home Office,Single,Female,12/7/1994,12/31/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2579,HSB_Auto_98765,2000,Monthly,12/31/2011,12/27/2034,1/31/2015,3/2/2015,U.S.A,South,Alabama,Phenix City,36869,200000,72000
1693,Dr. Melinda Thornton,Consumer,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_1693,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,U.S,South,Virginia,Reston,20190,500000,60000
1849,Dr. Michelle Steele,Consumer,Single,Female,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1849,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,U.S.A,South,Alabama,Enterprise,36330,400000,60000
2369,Dr. Mike G Hartman,Consumer,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2369,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,United States Of America,South,Florida,Pembroke Pines,33024,500000,60000
665,Dr. Miriam Mueller,Corporate,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_665,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,3/2/2017,United States Of America,South,Tennessee,Murfreesboro,37130,200000,72000
2097,Dr. Patsy Shea,Home Office,Single,Female,2/5/1987,12/30/2006,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2097,HSB_Jewel_02468,60000,Half Yearly,12/30/2006,12/27/2026,6/30/2007,7/20/2007,U.S.A,South,South Carolina,Hilton Head Island,29915,400000,60000
907,Dr. Rachel Casey,Home Office,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_907,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,United States Of America,South,Kentucky,Henderson,42420,500000,60000
1712,Dr. Regina Langley,Corporate,Single,Female,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_1712,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States Of America,South,Georgia,Martinez,30907,500000,60000
2484,Dr. Rhonda Bryant,Corporate,Single,Female,2/5/1997,1/1/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_2484,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2014,12/27/2036,4/1/2017,4/11/2017,U.S.A,South,Florida,Winter Haven,33881,500000,60000
3279,Dr. Ricky Allred,Home Office,Single,Female,2/5/1993,12/30/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3279,HSB_Jewel_02468,60000,Half Yearly,12/30/2012,12/27/2032,6/30/2013,7/20/2013,United States Of America,South,South Carolina,Columbia,29203,400000,60000
3053,Dr. Robin Tyler,Corporate,Single,Female,2/5/1989,12/30/2008,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3053,HSB_Jewel_02468,60000,Half Yearly,12/30/2008,12/27/2028,6/30/2009,7/20/2009,United States Of America,South,Kentucky,Murray,42071,400000,60000
3225,Dr. Robyn Crawford,Small Business,Single,Female,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_3225,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S,South,Tennessee,Germantown,38138,500000,60000
2696,Dr. Sally Dunn,Home Office,Single,Female,12/7/1987,12/31/2004,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2696,HSB_Auto_98765,2000,Monthly,12/31/2004,12/27/2027,1/31/2008,3/1/2008,United States Of America,South,Alabama,Tuscaloosa,35401,200000,72000
1194,Dr. Sidney Brewer,Small Business,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_1194,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,United States Of America,South,Florida,Immokalee,34142,500000,60000
1014,Dr. Theresa Winters,Home Office,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_1014,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,U.S.A,South,Arkansas,Bryant,72022,500000,60000
1347,Dr. Vivian Goldstein,Home Office,Single,Female,2/5/1987,1/1/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_1347,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2004,12/27/2026,4/1/2007,4/11/2007,U.S.A,South,Florida,Brandon,33511,500000,60000
3113,Dr. Wayne English,Corporate,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_3113,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,U.S.A,South,Louisiana,New Iberia,70560,500000,60000
228,Miss. Colleen Andrews,Small Business,Single,Female,12/8/1989,1/1/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_228,HSB_Auto_98765,2000,Monthly,1/1/2007,12/28/2029,2/1/2010,3/3/2010,U.S,South,North Carolina,Mint Hill,28227,200000,72000
228,Miss. Colleen Andrews,Small Business,Single,Female,12/8/1989,1/1/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_228,HSB_Auto_98765,2000,Monthly,1/1/2007,12/28/2029,2/1/2010,3/3/2010,U.S,South,North Carolina,Mint Hill,28227,200000,72000
152,Miss. Kent Kerr,Small Business,Single,Female,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_152,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,United States,South,Tennessee,Knoxville,37918,400000,60000
152,Miss. Kent Kerr,Small Business,Single,Female,2/5/1991,12/30/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_152,HSB_Jewel_02468,60000,Half Yearly,12/30/2010,12/27/2030,6/30/2011,7/20/2011,United States,South,Tennessee,Knoxville,37918,400000,60000
64,Miss. Lynn Morrow,Small Business,Single,Female,2/5/1996,12/29/2015,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_64,HSB_Jewel_02468,60000,Half Yearly,12/29/2015,12/27/2035,6/29/2016,7/19/2016,US,South,Virginia,Salem,24153,400000,60000
64,Miss. Lynn Morrow,Small Business,Single,Female,2/5/1996,12/29/2015,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_64,HSB_Jewel_02468,60000,Half Yearly,12/29/2015,12/27/2035,6/29/2016,7/19/2016,US,South,Virginia,Salem,24153,400000,60000
247,Miss. Marshall Brandt Briggs,Corporate,Single,Female,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_247,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,USA,South,Tennessee,Maryville,37804,500000,60000
247,Miss. Marshall Brandt Briggs,Corporate,Single,Female,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_247,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,USA,South,Tennessee,Maryville,37804,500000,60000
395,Miss. Monica McCormick,Corporate,Single,Female,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_395,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,U.S.A,South,North Carolina,Albemarle,28001,500000,60000
271,Miss. Sam Rouse,Small Business,Single,Female,2/5/1994,12/30/2013,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_271,HSB_Jewel_02468,60000,Half Yearly,12/30/2013,12/27/2033,6/30/2014,7/20/2014,United States,South,Georgia,Forest Park,30297,400000,60000
375,Miss. Sandra Sharma,Small Business,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_375,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,USA,South,Tennessee,Morristown,37814,500000,60000
497,Miss. Steve McKee,Small Business,Single,Female,2/5/1994,12/30/2013,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_497,HSB_Jewel_02468,60000,Half Yearly,12/30/2013,12/27/2033,6/30/2014,7/20/2014,United States Of America,South,Tennessee,Murfreesboro,37130,400000,60000
166,Miss. Vicki Hauser,Consumer,Single,Female,2/5/1986,12/30/2005,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_166,HSB_Jewel_02468,60000,Half Yearly,12/30/2005,12/27/2025,6/30/2006,7/20/2006,United States Of America,South,Tennessee,Lebanon,37087,400000,60000
166,Miss. Vicki Hauser,Consumer,Single,Female,2/5/1986,12/30/2005,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_166,HSB_Jewel_02468,60000,Half Yearly,12/30/2005,12/27/2025,6/30/2006,7/20/2006,United States Of America,South,Tennessee,Lebanon,37087,400000,60000
123,Mistress Shawn Stern,Home Office,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_123,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,USA,South,Virginia,Tysons Corner,22102,500000,60000
123,Mistress Shawn Stern,Home Office,Single,Female,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_123,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,USA,South,Virginia,Tysons Corner,22102,500000,60000
349,Mistress. Kim Weiss,Home Office,Single,Female,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_349,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,3/1/2012,U.S,South,Florida,Miami,33132,200000,72000
1627,Mr. Aaron Day,Corporate,Single,Male,2/14/1997,1/1/2008,,19181,TermLife,Coverage for a certain period of time,19181_1354,HSB_Termclaim_23579,5000,Quarterly,1/1/2008,12/27/2036,4/1/2011,4/11/2011,United States Of America,South,North Carolina,Wilmington,28403,500000,60000
1814,Mr. Albert Tyson,Home Office,Married,Male,2/5/1997,6/29/2011,,19182,WholeLife,Remain in force for the insured's entire lifetime,19182_697,HSB_WholeLife_22468,60000,Half Yearly,6/29/2011,1/1/2112,6/29/2012,7/19/2012,US,South,North Carolina,Wilmington,28403,400000,120000
2062,Mr. Alfred Singh,Corporate,Divorced,Male,12/7/1997,1/1/2008,,19185,ChildPlan,Insurance cum investment plan to secure child's future,19185_3106,HSB_ChildPlan_19185,5000,Quarterly,1/1/2008,12/27/2035,4/1/2011,4/11/2011,United States Of America,South,Virginia,Waynesboro,22980,500000,60000
272,Mr. Eleanor Swain,Home Office,Single,Male,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_272,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,United States Of America,South,North Carolina,Charlotte,28204,500000,60000
151,Mr. Geoffrey Zhu,Home Office,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_151,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S.A,South,Tennessee,Kingsport,37664,500000,60000
151,Mr. Geoffrey Zhu,Home Office,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_151,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,U.S.A,South,Tennessee,Kingsport,37664,500000,60000
342,Mr. Jacqueline Noble,Corporate,Single,Male,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_342,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,US,South,Florida,Miami,33181,500000,60000
169,Mr. Janice Cole,Corporate,Single,Male,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_169,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,US,South,Louisiana,Baton Rouge,70802,500000,60000
169,Mr. Janice Cole,Corporate,Single,Male,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_169,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,US,South,Louisiana,Baton Rouge,70802,500000,60000
3320,Mrs. Alicia Maynard,Small Business,Married,Female,2/5/1997,12/31/2008,,19186,UnitLinked,Market-linked product that aggregates the very best of investment and insurance,19186_597,HSB_UnitLinked_19186,5000,Quarterly,12/31/2008,12/27/2037,3/31/2012,4/10/2012,United States Of America,South,North Carolina,Charlotte,28206,500000,60000
258,Mrs. Allan Shields,Consumer,Married,Male,2/5/1995,12/30/2014,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_258,HSB_Jewel_02468,60000,Half Yearly,12/30/2014,12/27/2034,6/30/2015,7/20/2015,U.S.A,South,Florida,Seminole,33772,400000,60000
258,Mrs. Allan Shields,Consumer,Married,Male,2/5/1995,12/30/2014,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_258,HSB_Jewel_02468,60000,Half Yearly,12/30/2014,12/27/2034,6/30/2015,7/20/2015,U.S.A,South,Florida,Seminole,33772,400000,60000
471,Mrs. Ross Simpson,Consumer,Single,Female,2/5/1988,12/29/2007,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_471,HSB_Jewel_02468,60000,Half Yearly,12/29/2007,12/27/2027,6/29/2008,7/19/2008,United States,South,Georgia,Atlanta,30318,400000,60000
92,Mrs. Victoria Baker Hoover,Corporate,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_92,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,U.S,South,Louisiana,Terrytown,70056,500000,60000
92,Mrs. Victoria Baker Hoover,Corporate,Single,Female,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_92,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,U.S,South,Louisiana,Terrytown,70056,500000,60000
2778,Prof. Alison Jones,Consumer,Married,Male,2/5/1998,12/30/2017,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2778,HSB_Jewel_02468,60000,Half Yearly,12/30/2017,12/27/2037,6/30/2018,7/20/2018,USA,South,North Carolina,Wilmington,28403,400000,60000
2593,Prof. Anne Schultz,Corporate,Married,Female,2/5/1990,12/30/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2593,HSB_Jewel_02468,60000,Half Yearly,12/30/2009,12/27/2029,6/30/2010,7/20/2010,United States,South,Georgia,Athens,30605,400000,60000
3226,Prof. Arthur Gold,Small Business,Married,Male,2/5/1992,12/29/2011,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3226,HSB_Jewel_02468,60000,Half Yearly,12/29/2011,12/27/2031,6/29/2012,7/19/2012,USA,South,Tennessee,Hendersonville,37075,400000,60000
1015,Prof. Beverly Cameron,Home Office,Single,Female,2/6/1990,1/2/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_1015,HSB_Lifeclaim_13579,5000,Quarterly,1/2/2007,12/28/2029,4/2/2010,4/12/2010,United States,South,North Carolina,Apex,27502,500000,60000
2840,Prof. Bob Berg,Corporate,Single,Male,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2840,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,US,South,Florida,North Miami,33161,500000,60000
2859,Prof. Brad H Blake,Corporate,Single,Male,2/7/1992,1/2/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_2859,HSB_Lifeclaim_13579,5000,Quarterly,1/2/2009,12/29/2031,4/2/2012,4/12/2012,United States,South,Florida,Gainesville,32601,500000,60000
1241,Prof. Bradley Schroeder,Small Business,Single,Male,2/5/1990,12/30/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1241,HSB_Jewel_02468,60000,Half Yearly,12/30/2009,12/27/2029,6/30/2010,7/20/2010,US,South,Alabama,Auburn,36830,400000,60000
910,Prof. Carla Hauser,Corporate,Single,Male,2/6/1990,1/2/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_910,HSB_Lifeclaim_13579,5000,Quarterly,1/2/2007,12/28/2029,4/2/2010,4/12/2010,US,South,Arkansas,Texarkana,71854,500000,60000
2268,Prof. Carlos Adkins,Small Business,Single,Male,12/9/1989,1/2/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2268,HSB_Auto_98765,2000,Monthly,1/2/2007,12/29/2029,2/2/2010,3/4/2010,US,South,Florida,Land O Lakes,34639,200000,72000
1670,Prof. Carolyn Bowling,Small Business,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_1670,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States,South,Virginia,Blacksburg,24060,500000,60000
2122,Prof. Carolyn Fisher,Consumer,Single,Male,2/6/1990,1/1/2010,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_2122,HSB_Jewel_02468,60000,Half Yearly,1/1/2010,12/28/2029,7/1/2010,7/21/2010,USA,South,Arkansas,Sherwood,72116,400000,60000
823,Prof. Christian Albright,Small Business,Single,Female,12/8/1990,1/1/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_823,HSB_Auto_98765,2000,Monthly,1/1/2008,12/28/2030,2/1/2011,3/3/2011,USA,South,Tennessee,Smyrna,37167,200000,72000
3338,Prof. Constance Robertson,Consumer,Divorced,Female,2/6/1992,1/1/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_3338,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2009,12/28/2031,4/1/2012,4/11/2012,USA,South,Florida,Tampa,33614,500000,60000
1737,Prof. Danielle Myers,Corporate,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_1737,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,United States,South,North Carolina,Garner,27529,500000,60000
751,Prof. David Wrenn,Corporate,Single,Male,12/8/1992,1/1/2010,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_751,HSB_Auto_98765,2000,Monthly,1/1/2010,12/28/2032,2/1/2013,3/3/2013,United States,South,Kentucky,Georgetown,40324,200000,72000
2393,Prof. Debbie Dillon,Corporate,Single,Male,12/7/1989,12/31/2006,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2393,HSB_Auto_98765,2000,Monthly,12/31/2006,12/27/2029,1/31/2010,3/2/2010,US,South,Georgia,Roswell,30076,200000,72000
666,Prof. Emily Sims,Corporate,Single,Male,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_666,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,US,South,Tennessee,Nashville,37211,500000,60000
3380,Prof. Eva Decker,Home Office,Married,Male,12/7/1990,12/31/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3380,HSB_Auto_98765,2000,Monthly,12/31/2007,12/27/2030,1/31/2011,3/2/2011,US,South,Georgia,La Grange,30240,200000,72000
1552,Prof. Gary Koch,Small Business,Single,Male,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1552,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,3/1/2012,United States,South,Mississippi,Clinton,39056,200000,72000
1060,Prof. Gene Gilliam,Small Business,Single,Male,2/5/1990,1/1/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_1060,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2007,12/27/2029,4/1/2010,4/11/2010,USA,South,Georgia,Atlanta,30318,500000,60000
524,Prof. Gina McKnight,Consumer,Single,Male,2/5/1990,12/30/2009,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_524,HSB_Jewel_02468,60000,Half Yearly,12/30/2009,12/27/2029,6/30/2010,7/20/2010,USA,South,Tennessee,Farragut,37922,400000,60000
1928,Prof. Gregory R Snow,Home Office,Single,Male,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_1928,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,US,South,South Carolina,Greer,29651,500000,60000
2527,Prof. Gretchen Orr,Corporate,Single,Male,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2527,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,USA,South,Louisiana,Lake Charles,70601,500000,60000
1997,Prof. Harriet Bowman,Consumer,Single,Male,2/5/1994,1/1/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_1997,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2011,12/27/2033,4/1/2014,4/11/2014,United States,South,South Carolina,Hilton Head Island,29915,500000,60000
1697,Prof. Holly Osborne,Home Office,Single,Male,2/5/1989,1/1/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_1697,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2006,12/27/2028,4/1/2009,4/11/2009,USA,South,Arkansas,Hot Springs,71901,500000,60000
2486,Prof. Jack Horn,Small Business,Single,Male,12/7/1991,12/31/2008,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2486,HSB_Auto_98765,2000,Monthly,12/31/2008,12/27/2031,1/31/2012,3/1/2012,United States,South,Georgia,Statesboro,30458,200000,72000
1350,Prof. Jackie Burke,Home Office,Single,Male,12/7/1988,12/31/2005,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1350,HSB_Auto_98765,2000,Monthly,12/31/2005,12/27/2028,1/31/2009,3/2/2009,United States,South,Florida,Carol City,33055,200000,72000
3176,Prof. Jackie McCullough,Consumer,Married,Male,2/5/1991,1/1/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_3176,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2008,12/27/2030,4/1/2011,4/11/2011,US,South,Florida,Jacksonville,32216,500000,60000
1557,Prof. James Nicholson,Consumer,Single,Male,2/5/1993,12/30/2012,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_1557,HSB_Jewel_02468,60000,Half Yearly,12/30/2012,12/27/2032,6/30/2013,7/20/2013,USA,South,Virginia,Annandale,22003,400000,60000
3119,Prof. Jay Hubbard,Corporate,Married,Male,12/7/1990,12/31/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3119,HSB_Auto_98765,2000,Monthly,12/31/2007,12/27/2030,1/31/2011,3/2/2011,United States,South,Florida,Orlando,32839,200000,72000
2464,Prof. Joe George,Consumer,Single,Female,2/5/1992,12/31/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2464,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2008,12/27/2031,3/31/2012,4/10/2012,US,South,Louisiana,Bossier City,71111,500000,60000
3155,Prof. Julian Keith Mayer,Consumer,Married,Female,2/5/1996,12/29/2015,,2468,Mortgages,"Related to Ornaments, Property Claim",02468_3155,HSB_Jewel_02468,60000,Half Yearly,12/29/2015,12/27/2035,6/29/2016,7/19/2016,USA,South,Florida,Sanford,32771,400000,60000
2725,Prof. Katharine Hudson,Home Office,Single,Female,2/5/1996,12/31/2012,,13579,Mediclaim,Related to Life or Personal Claim,13579_2725,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2012,12/27/2035,3/31/2016,4/10/2016,United States,South,Tennessee,Clarksville,37042,500000,60000
2145,Prof. Kerry Hardy,Corporate,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2145,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,3/2/2017,US,South,Florida,Fort Lauderdale,33311,200000,72000
2418,Prof. Kyle Fink,Consumer,Single,Female,2/5/1993,1/1/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_2418,HSB_Lifeclaim_13579,5000,Quarterly,1/1/2010,12/27/2032,4/1/2013,4/11/2013,United States,South,Virginia,Petersburg,23805,500000,60000
